count,skill
8,Statistics
10,Design
12,Finance
19,Reporting
15,SAS
10,Monitoring
11,Programming
12,SQL
6,Developer
8,Analysis
10,C++
9, VBA
22,MsOffice
20,Security
11,PerformanceTesting
12,Analytic
17,DataAnalysis
12,Development
11,GO
11,Visio
13,Excel
11,Administrator
11,Modeling
22,ProjectManagement 
22,Database
15,Analyst
11,RiskManagement
11,Python
